worker,step,episodes,return,charts,loss,policy_loss,value_loss,entropy
0,1,0,1.0090043546893688,1,,,,
2,5000,152,0.5857439268078626,1,-1.1053000688552856,-1.3431804180145264,0.5704824328422546,4.7360944747924805
0,10000,287,1.2366986597666192,3,0.07005497813224792,0.11588767170906067,0.02548932284116745,5.857736110687256
1,15000,412,1.921034542825631,6,-0.5611761212348938,-0.6793647408485413,0.33622628450393677,4.9924540519714355
2,20000,497,2.2926242353966924,6,-0.22892871499061584,-0.21673215925693512,0.01766425557434559,2.10286808013916
1,25000,557,1.0090043546893688,1,2.463592767715454,2.236995220184326,0.5704778432846069,5.864132404327393
0,30000,707,1.7925695507627948,5,-2.393218994140625,-2.4580776691436768,0.2731039226055145,7.169330596923828
2,35000,785,3.896222847270103,7,-1.308056116104126,-1.7795295715332031,1.0687183141708374,6.28857421875
0,40000,878,1.2748175603183478,5,-0.6133898496627808,-0.6083015203475952,0.058518510311841965,3.434760570526123
2,45000,943,1.121034542825631,2,0.7856062054634094,0.7826312780380249,0.08729260414838791,4.067136764526367
3,50000,1065,1.921034542825631,6,-1.470704197883606,-2.2777905464172363,1.6831185817718506,3.447291374206543
3,55000,1176,1.6748175603183477,5,-0.1356574147939682,-0.7333096861839294,1.3097769021987915,5.7236175537109375
3,60000,1255,2.1347249476644388,4,0.20707359910011292,0.24609506130218506,0.010073693469166756,4.4058332443237305
3,65000,1359,1.3643386398561077,3,2.9496376514434814,2.5477190017700195,0.9313288927078247,6.374584197998047
0,70000,1354,2.9353663304752082,5,1.670236349105835,1.4802873134613037,0.5003044605255127,6.020320892333984
3,75000,1510,2.5176893050340703,4,0.6124932765960693,0.6317558288574219,0.05479639023542404,4.66607141494751
2,80000,1577,2.396222847270103,7,-0.4344773292541504,-0.5813615322113037,0.4065246284008026,5.637814044952393
0,85000,1624,1.3925695507627949,3,0.827467679977417,0.23204725980758667,1.287621259689331,4.839019775390625
0,90000,1739,1.3353663304752081,3,-2.1336026191711426,-2.822038173675537,1.4669026136398315,4.50159215927124
3,95000,1889,2.21768930503407,4,-3.5372753143310547,-3.8418548107147217,0.7179656624794006,5.440329074859619
1,100000,1930,2.1748175603183477,5,-2.648470878601074,-3.383056163787842,1.5601959228515625,4.5512590408325195
0,105000,2039,1.499937314589623,4,0.6256195306777954,0.33666691184043884,0.6692430973052979,4.566898345947266
3,110000,2125,1.6041821130099592,4,6.9285149574279785,6.4108381271362305,1.1774272918701172,7.103672504425049
2,115000,2152,1.59933729349005,4,6.065279960632324,5.612659931182861,1.0347787141799927,6.476949214935303
0,120000,2249,3.1758559371628214,7,0.7532079219818115,0.6342406868934631,0.3189222812652588,4.049389839172363
3,125000,2334,2.489458394127383,4,-1.4826703071594238,-1.520918607711792,0.18013904988765717,5.182123184204102
0,130000,2403,1.3032825523811837,2,-1.2286078929901123,-1.2361377477645874,0.11065241694450378,4.779635906219482
2,135000,2433,0.0,0,0.6963558793067932,0.686124861240387,0.09170743077993393,3.5622692108154297
1,140000,2464,1.489775360357073,2,-1.6790834665298462,-1.8804285526275635,0.4883383512496948,4.282412528991699
2,145000,2549,1.3742175392187748,3,1.067427396774292,0.9828326106071472,0.23719346523284912,3.4001948833465576
2,150000,2620,1.999937314589623,4,2.098846197128296,2.0990450382232666,0.14306509494781494,7.173142433166504
1,155000,2700,1.0638313225380442,2,0.24128738045692444,0.27531859278678894,0.007112774532288313,3.7587616443634033
3,160000,2828,1.3925695507627949,3,-1.3314640522003174,-1.5205938816070557,0.5118080377578735,6.677416801452637
0,165000,2844,1.9544506502110663,3,-1.059712529182434,-1.1048535108566284,0.2146567702293396,6.218744277954102
2,170000,2883,0.8139748377145497,1,-0.4592159688472748,-0.7127488851547241,0.5763494968414307,3.464184522628784
2,175000,2955,2.474817560318348,5,0.43699824810028076,0.45244812965393066,0.03602984547615051,3.34648060798645
1,180000,3020,1.921034542825631,6,-0.19850501418113708,-0.16329380869865417,0.005021133925765753,3.772177219390869
3,185000,3138,2.209605193393163,3,-0.9398199915885925,-0.9668872952461243,0.10701111704111099,2.643822431564331
0,190000,3135,2.692569550762795,5,-0.31762874126434326,-0.2717283368110657,0.022315414622426033,5.705813407897949
3,195000,3260,1.6380701854559991,2,-0.15472440421581268,-0.10853846371173859,0.0027631160337477922,4.756750106811523
0,200000,3263,1.0962228472701028,7,-2.115330934524536,-2.866875648498535,1.581142783164978,3.9026691913604736
2,205000,3332,1.6176893050340702,4,-0.7084556818008423,-1.3803609609603882,1.437045693397522,4.661759376525879
2,210000,3389,0.756771617426963,1,-1.3345121145248413,-1.3973498344421387,0.2533720135688782,6.384831428527832
1,215000,3438,2.508898362888512,4,0.04172889143228531,0.06950661540031433,0.01194839645177126,3.3751919269561768
3,220000,3590,0.0,0,-0.16897234320640564,-0.1360728144645691,0.003419975284487009,3.460951805114746
3,225000,3639,2.01397483771455,7,0.2580469846725464,0.2776583731174469,0.016974644735455513,2.809870719909668
2,230000,3656,2.66933729349005,8,-0.4072793126106262,-0.3655970096588135,0.012977181933820248,4.817088603973389
1,235000,3736,0.0,0,-1.7086577415466309,-1.7672146558761597,0.21062320470809937,4.675477981567383
3,240000,3857,0.0,0,-0.10517863184213638,-0.06998151540756226,0.005113163497298956,3.7753703594207764
1,245000,3878,0.0,0,0.4398023784160614,0.46378785371780396,0.023200802505016327,3.558586835861206
1,250000,3937,0.731010480344918,1,0.4539196491241455,0.5008792281150818,0.058225516229867935,7.607234477996826
1,255000,3995,3.1758559371628214,7,5.102397441864014,4.462131500244141,1.3929177522659302,5.619288444519043
1,260000,4054,2.2495688203153654,3,1.4393057823181152,0.9531264901161194,1.063359260559082,4.550025463104248
3,265000,4161,1.638070185455999,2,-0.1497073918581009,-0.21606849133968353,0.20683947205543518,3.7058639526367188
1,270000,4145,1.5795704044823418,4,0.6464638113975525,0.6408762335777283,0.07365324348211288,3.1239051818847656
1,275000,4209,3.279062358738684,5,0.7688987851142883,0.7280175685882568,0.1867464929819107,5.249203205108643
3,280000,4342,1.3160640598004498,2,-0.45416101813316345,-0.6503231525421143,0.4706767797470093,3.9176254272460938
3,285000,4405,1.9544506502110663,3,1.1799689531326294,1.164562463760376,0.13036951422691345,4.977819919586182
2,290000,4425,2.474688574586641,4,-0.7148573398590088,-0.7298734188079834,0.12049882858991623,4.523329734802246
1,295000,4426,2.3544506502110663,5,-1.164254069328308,-1.469584345817566,0.6787816882133484,3.406062602996826
0,300000,4489,1.9742175392187749,3,7.623875617980957,6.484358787536621,2.404066324234009,6.2516021728515625
3,305000,4632,2.1604860847464833,4,-0.7485210299491882,-0.7659329771995544,0.13645412027835846,5.081512451171875
1,310000,4606,1.999937314589623,4,-0.4367833137512207,-0.4187726080417633,0.022345256060361862,2.9183332920074463
0,315000,4665,2.1748175603183477,5,-0.8355859518051147,-0.8998919129371643,0.2189844399690628,4.518626689910889
0,320000,4721,2.667991936363416,7,-0.4159960448741913,-0.3942335546016693,0.023235542699694633,3.338026285171509
3,325000,4855,2.6962228472701026,7,-0.4402335286140442,-0.6179062724113464,0.43782228231430054,4.123839855194092
2,330000,4859,2.209605193393163,3,0.20224568247795105,0.23155531287193298,0.006890723016113043,3.275498151779175
1,335000,4882,1.0857439268078626,1,-0.549441933631897,-0.5213159322738647,0.023631341755390167,3.9941649436950684
1,340000,4949,0.7210345428256308,2,-0.6957895159721375,-0.8252562284469604,0.33741724491119385,3.924189329147339
0,345000,5037,0.0,0,2.8660833835601807,2.6187233924865723,0.587941586971283,4.6610918045043945
3,350000,5164,2.3032825523811837,6,0.015082541853189468,0.040459878742694855,0.002796837128698826,2.6775755882263184
3,355000,5210,1.7819112337783032,5,0.3760754466056824,0.3987855911254883,0.027346130460500717,3.638322591781616
0,360000,5195,2.235366330475208,3,5.9406304359436035,5.212154388427734,1.551530122756958,4.728872776031494
3,365000,5321,1.056771617426963,1,3.245408296585083,2.813300132751465,0.9419687390327454,3.887631416320801
2,370000,5310,2.1748175603183477,5,2.176788806915283,2.0277912616729736,0.3968997299671173,4.945224285125732
3,375000,5432,2.003282552381184,6,-0.06643666326999664,-0.21209736168384552,0.3596142530441284,3.414642572402954
3,380000,5499,0.0,0,1.1255484819412231,1.1016775369644165,0.16861820220947266,6.043811798095703
0,385000,5517,1.4026825312816107,2,0.31868976354599,0.2967798709869385,0.12143486738204956,3.880755662918091
1,390000,5527,0.8139748377145497,1,-0.3259807527065277,-0.2797855734825134,0.0036204552743583918,4.800540447235107
0,395000,5646,0.6139748377145497,1,0.4040890038013458,0.4006020426750183,0.08467836678028107,3.885220766067505
0,400000,5695,1.056771617426963,1,-0.25549447536468506,-0.21933896839618683,0.013369518332183361,4.284026145935059
3,405000,5798,1.3925695507627949,3,0.6246085166931152,0.6168485283851624,0.07821742445230484,3.134869337081909
0,410000,5813,1.969937314589623,8,1.1891316175460815,1.1407641172409058,0.18039162456989288,4.182831764221191
1,415000,5821,3.669937314589623,8,0.32958805561065674,0.35082563757896423,0.05103887617588043,4.675700664520264
2,420000,5904,4.100467645690439,7,-0.7419605255126953,-1.0410799980163574,0.6912903189659119,4.652570724487305
3,425000,6035,2.474817560318348,5,1.9791947603225708,1.0797795057296753,1.8920234441757202,4.659641742706299
2,430000,6004,0.0,0,0.7057108283042908,0.6846113204956055,0.14194633066654205,4.987367153167725
3,435000,6141,0.9962365825615471,1,-0.35608434677124023,-0.3233638405799866,0.009609632194042206,3.7525341510772705
2,440000,6126,1.999937314589623,4,-0.0170214232057333,0.02144324593245983,0.0044946311973035336,4.071198463439941
0,445000,6201,2.279062358738684,3,-0.06596972793340683,-0.03439846262335777,0.008512125350534916,3.582732677459717
1,450000,6224,0.0,0,0.662721574306488,0.655635416507721,0.10976511985063553,4.779641628265381
0,455000,6328,1.6643386398561075,3,3.1680943965911865,2.976679563522339,0.4602791666984558,3.8724658489227295
0,460000,6384,3.0987489505759234,6,-0.23077134788036346,-0.1798633188009262,0.0014956608647480607,5.165585517883301
2,465000,6376,2.3032825523811837,6,0.22451648116111755,0.2661497890949249,0.009541048668324947,4.640382766723633
0,470000,6467,1.9717064036829361,4,2.0897936820983887,2.025202989578247,0.21857917308807373,4.4698896408081055
1,475000,6464,0.0,0,1.6328835487365723,1.5280860662460327,0.2951093316078186,4.275716781616211
